numero_de_cliente,predict
1248340697,1
1248770894,0
1248808674,1
1249130204,1
1252489812,0
1253149728,1
1253196253,0
1253578978,1
1253610772,0
1254008296,0
1254198416,0
1263899546,0
1275591134,0
1294334774,0
1298612242,0
1299851707,1
1299897361,1
1299923322,1
1299978386,0
1300743392,0
1301491695,0
1302011662,0
1302042585,0
1303037822,1
1303219770,0
1303524604,0
1303587833,0
1304826359,0
1305885038,0
1306162016,0
1306398515,0
1306593819,0
1306629191,1
1306847022,1
1307516050,0
1307561926,1
1307750509,0
1308080945,0
1308536079,1
1308881392,0
1309123801,1
1309158446,1
1309407269,1
1311726276,1
1312924546,1
1315465245,1
1315985878,0
1316582490,1
1318787005,0
1321779781,0
1324436227,1
1325500381,1
1325719672,1
1325962081,1
1326095241,1
1326631110,0
1327470865,0
1327746237,1
1328249142,0
1328662713,1
1329142791,1
1329338530,0
1329855508,1
1330148678,0
1330570267,1
1332064396,0
1332241681,1
1332429905,0
1332760487,1
1332824663,0
1335685884,0
1335731828,0
1336458175,1
1336639115,1
1336781831,1
1338483287,1
1339736903,0
1339876784,0
1340342934,0
1340377571,0
1340585556,1
1341614415,1
1341620393,1
1341723365,0
1341831666,1
1342470651,1
1343404915,1
1343414762,1
1344360776,0
1344407233,0
1345440609,0
1345784239,0
1346015418,1
1346148288,0
1346603208,1
1347230819,0
1348284904,0
1348429225,1
1348882694,1
1349161345,0
1349843508,0
1350885706,1
1352873406,0
1353082851,1
1353897815,0
1353943101,1
1354107261,1
1354578440,0
1354611694,0
1354668355,0
1354946503,0
1355072370,0
1355282917,0
1355743081,1
1356794766,0
1358549758,0
1359298719,0
1361029637,1
1364653021,0
1365113193,1
1383054705,0
1383057626,1
1385240262,1
1387478971,0
1388406898,1
1389197430,0
1389876450,0
1390034776,0
1390166408,1
1390777682,1
1391205694,0
1392659489,1
1392718200,1
1392956160,1
1399823267,0
1415433159,0
1423936309,0
1426618494,1
1435972193,1
1436040451,1
1438179108,0
1439568881,0
1439814501,0
1440578850,0
1440902720,1
1441737145,0
1443367868,0
1443428978,1
1444184727,0
1444213754,0
1444776386,1
496838970,0
497617981,1
497846385,1
498535038,1
499089429,1
499187371,1
499829491,0
500261951,0
500517418,0
500571013,0
501405157,1
501532194,1
501795534,0
501927968,0
502184305,0
502698739,0
502948799,1
503005905,0
503106981,1
503296520,0
503382866,1
505076380,0
505145151,0
505458516,0
505562291,1
505563162,0
505781438,1
506200986,1
506262754,1
506395701,1
506566060,0
506786590,1
507507762,1
507646251,0
508746288,1
509015674,0
510668933,0
510901495,0
511019856,0
511021461,0
511309524,1
511696621,0
511703914,0
511769773,1
512063078,0
512167733,0
512265453,0
512679169,0
512775651,0
512838222,0
512987727,0
513080195,1
513565013,0
513651213,1
513735295,0
514092785,0
514253298,0
514438610,0
514769115,1
514817390,0
514871720,1
515216742,0
515436325,1
515499476,0
515594062,0
516153705,0
516177411,1
516342220,1
517096722,0
1434023212,0
1435014146,0
1435169919,1
1436016822,1
1436556550,0
1437274519,0
1437304204,1
1438237161,0
1438757205,1
1440566160,1
1441668162,0
1441833995,1
1441945720,0
1442496900,0
1443175630,0
1443357218,0
1443413666,1
1444292874,0
1444408024,1
1445415585,1
1448293219,0
1448933153,1
1448951095,1
1450540612,0
1451877508,0
1451908208,0
1453268955,0
1454489104,1
1454593604,0
1455330968,0
1455839492,0
1456272166,1
1457004064,0
1457407934,0
1457600829,0
1460335004,0
1460439001,0
1460547738,0
1460646841,0
1460896620,0
1461041599,0
1461427817,0
1461923139,0
1462603619,1
1462610912,0
1462680707,1
1462975772,0
1462995533,1
1463855049,0
1466023757,0
1467889373,1
1468913415,0
1469460658,0
1469476926,0
1469809549,0
1469833973,1
1470200942,0
1471373610,1
1471438367,1
1471758743,0
1472234663,0
1472402981,1
1487311162,0
1488327109,0
1489787771,1
1495216753,1
1501072867,1
1506391729,0
1525072799,0
1526991951,0
1528811111,0
1529444554,0
1531947192,0
1531994237,1
1535583265,1
1539994482,0
1540878208,1
1541465639,1
1544625127,0
1545187324,1
1550371711,0
1551693218,0
1557307726,1
1557547803,1
1559315486,0
1573503374,0
1582883324,1
1583261592,0
1583776171,1
1583779527,1
1589191515,0
1593446301,1
1595768366,1
1596008221,1
1596961384,1
668048164,1
668431684,0
668614297,1
668699550,0
669151694,0
669171754,0
669303309,0
669610628,0
669694053,1
670086915,0
670343175,1
670504491,1
670658881,0
670806780,0
670943365,1
672486290,0
673238598,0
673268794,0
673354192,0
673749240,0
674091845,0
674144066,1
674556398,1
674788517,1
674903385,0
675287707,1
675935736,0
675999690,1
676059494,0
676227735,1
676735457,0
677308370,1
677642598,0
677839644,0
678354949,1
678502259,0
678537118,1
678923635,1
679050886,0
679204909,0
679399768,0
680317704,1
680670020,0
680865827,1
681256127,0
681662115,0
681731030,1
681872653,1
682086693,0
682134319,0
682521417,1
682522946,0
683071214,0
683429865,0
684388271,1
684557614,0
684670723,1
684911449,0
684995395,0
685009904,0
686792240,0
686802667,0
687096639,0
687115820,0
688479777,0
688734945,0
689043502,1
689681762,0
689723402,1
690384044,0
690582192,0
691193611,1
691428146,0
691758139,1
692900909,1
693627845,0
693896138,1
694079477,0
694297608,1
694604193,0
695385604,0
695789252,0
695994470,0
696705728,0
696888042,1
697256037,0
697570282,1
697636277,1
697668873,1
698006090,0
698367150,0
699658255,0
699827957,0
699897675,0
699968342,1
699968632,1
700031928,0
700099828,0
700183987,0
700460375,0
700640726,1
701074937,0
701545827,0
701555818,0
702001405,0
702126401,1
702372012,0
702381056,1
702503797,0
702778879,1
703441998,0
703720581,0
703946073,0
704136927,0
704473555,1
704657552,0
705038518,0
705201585,0
705210338,0
705484685,0
705735779,0
706180708,1
708748392,0
708878786,0
710301522,0
711143685,0
711431158,1
711747231,1
711863038,0
712036532,1
712454330,1
712460675,0
714213916,1
714346128,0
714784345,1
715295491,0
715478762,0
1307216980,1
1307901833,1
1308024284,0
1308051406,0
1309076841,0
1313707272,1
1314590418,0
1314998369,0
1315726911,1
1316304786,0
1316601960,1
1316682405,0
1317325908,0
1318051538,0
1318455254,1
1319687503,0
1319957333,0
1320928139,0
1321409020,0
1323742109,0
1325139901,0
1325469458,1
1328150551,1
1329711042,0
1329732775,0
1330099668,0
1330190539,1
1330872258,1
1331586137,0
1332623962,1
1335080511,1
1337910305,1
1337935241,0
1338196395,0
1339026235,0
1339396552,1
1339978219,1
1340009876,0
1341072714,0
1341206754,1
1341825902,0
1342140659,0
1342630729,0
1342704896,0
1344126754,1
1344219589,1
1345192000,0
1345866357,1
1346017092,0
1347442895,0
1347504731,0
1348222120,1
1349038757,0
1350696533,1
1351607245,0
1352414617,0
1353760923,0
1353910283,0
1355011994,0
1355239740,0
1355760656,1
1356102253,1
1356703827,0
1357402104,1
1358236461,0
1358303114,0
1359208505,1
1367386325,0
1371204714,1
1371641478,1
1376190885,1
1381115579,1
1383201221,0
1383397686,1
1383811035,0
1386475791,0
1386520855,1
1386833572,1
1387116450,0
1387364043,0
1390213667,0
1390282728,1
1391333311,1
1392080017,1
1392307908,0
1392634921,1
1395726518,1
1397648291,0
1402542788,0
1410048147,1
1411293454,0
1418459555,1
1427753527,0
857313662,0
858861608,0
859376768,0
859866035,0
859987598,0
860117632,1
860136668,0
860206454,0
860817728,0
861208549,0
861434477,1
862015853,0
862314197,1
862724557,1
862748255,0
862882875,0
863039306,1
863303671,1
864520822,0
864967211,0
865035102,0
865153240,0
865515616,1
865529621,0
866031509,1
866371707,1
866634321,1
866639573,0
866724458,1
867169309,0
867533802,0
868434522,1
870131607,0
870539131,1
871490458,1
872392202,0
872544406,1
873263682,0
873644435,0
873645306,0
873837834,0
873886844,0
873970636,0
874570825,0
874793986,0
875083064,1
875207992,0
875214047,1
875579991,1
875891751,0
875943237,0
876337047,0
876426672,0
876475459,0
876949705,1
877215086,1
877798435,0
877916796,0
878270272,0
878310742,0
878337002,0
878699445,1
878906337,0
879022512,0
879905589,0
880351610,0
880372029,0
880765685,0
881506268,0
881509547,1
881650735,0
882842651,0
554520562,0
554672689,0
554765012,0
554986054,1
555274919,0
555770309,0
555985886,0
556158064,1
558207823,1
560259630,0
560359836,1
560462005,1
561362870,0
561505518,1
561573409,0
562789467,0
563267069,1
564082904,0
564178660,0
564319335,0
564807509,1
565448467,0
567362947,0
567645971,0
567994785,0
568133931,1
568191395,0
568228518,0
568304871,0
568512199,0
568570175,1
569486292,0
569523918,1
569900734,0
570215270,0
570524698,0
571281097,0
571311140,0
572046172,1
572224626,1
572381126,0
572554183,1
572722211,0
573491957,0
573577278,0
573640583,0
573766236,0
573791753,0
573917193,0
573923752,0
574358108,0
574417468,1
574670603,0
575090519,1
575704850,0
575762971,1
576842513,0
577243975,0
577306187,0
577546913,1
577884207,0
578366762,1
579078532,0
579195799,1
579219941,0
579266244,0
579550147,1
553832857,1
554109912,0
554144626,0
554250151,0
554313080,0
554313302,1
554529605,0
554537769,1
554660067,1
556432924,0
556983310,0
557307905,1
557433124,0
557677283,0
558115867,1
558538114,1
559410465,1
560244899,0
560586344,0
561008736,0
561302708,0
561526662,1
561969328,0
562737255,0
562808869,1
563096052,1
564598063,0
564660557,0
564758576,0
564815749,1
565591106,0
565646025,0
565929783,0
566019920,1
566124720,1
566295660,1
566749265,1
567171734,0
567596603,1
567604041,1
568011924,1
568368245,0
568441832,0
568587759,1
568609996,1
568783566,0
568909075,1
568949032,0
569132013,0
569831528,0
570082033,0
570332896,0
570381034,0
570550369,0
570572760,1
570673469,1
570795912,0
571357015,0
571423599,1
571638954,1
571671696,1
571890475,0
571962166,1
572526907,0
572597574,0
573620378,0
573643640,0
573711462,1
573913256,1
249244739,1
249406703,1
249524629,0
249610026,0
249631179,1
250045911,1
250770004,1
250789116,0
250920602,0
251242866,0
251942894,1
252176114,0
252280401,1
252286814,0
252408454,0
253603146,0
253722967,0
254318349,0
254519186,0
254677726,1
254741100,0
254853192,0
255021656,0
255452289,1
255533604,1
255873366,0
256672719,1
257124070,0
257379092,0
257526402,1
257619605,0
258638908,1
258783665,1
258905023,0
258975612,1
258982179,1
259198183,0
259287304,0
259343162,0
259849569,0
260258477,1
260292021,0
260368007,0
260683423,0
261056660,1
261473801,0
261775578,0
261792495,0
261856090,1
261867465,1
262251565,1
262374674,1
262397424,0
262576460,1
262624666,1
262689500,0
262860073,1
263180876,1
264093928,0
264810796,1
264811889,0
264859370,1
264892401,0
264966355,1
265778689,0
265831559,1
265898066,1
307382626,0
307679877,0
307721449,0
307943003,1
308019870,0
308029707,0
308314926,0
308449333,1
308927080,0
309159864,1
309537551,0
309711557,1
309717825,1
309874111,0
310496324,1
311489811,0
312201282,1
313207826,1
313226059,0
313851620,0
313879118,0
313911714,0
314386617,1
314635952,1
314751178,0
315193263,1
315597859,1
315662479,0
315668457,0
315753197,1
315808107,1
315811608,0
316264855,1
316686077,1
316837914,0
317142748,1
317394423,1
317900462,1
317955082,1
318168831,1
318599610,0
319372712,0
319508212,0
320511178,0
320969377,0
321408764,1
321826493,1
321930627,1
322186751,0
322308536,1
322365641,0
322510765,0
322670475,1
322684916,0
322839519,0
323233987,1
323374372,0
323565440,0
323866841,0
324561113,0
324591446,0
324931507,1
325202942,0
325267118,0
762861221,0
763223741,0
763277268,0
763312059,0
763989329,0
766766467,0
767524471,1
768801640,0
770522652,1
771113867,0
771137931,1
771607514,0
771842776,1
772480668,0
772833197,0
772844572,0
773264266,0
773389996,1
774374149,1
774637993,0
774930649,0
775247593,0
775259258,1
776274556,1
776325094,1
776926300,1
777061723,1
777323970,0
777683723,0
778584230,0
778666629,0
780001492,0
780405430,1
780408129,1
781142000,0
781557825,1
782162609,1
782255589,0
782319330,1
782352729,1
782417639,0
782632772,0
783301297,0
783977763,0
784531283,0
784532522,0
785174641,1
785365641,0
785475906,0
788027698,1
788134385,0
788246768,0
788943662,0
789390853,0
789402442,1
789911692,1
791481380,0
793466527,0
793655187,0
793672104,0
793780114,0
794214539,1
794692500,1
794915950,1
795296626,0
795501332,1
796383683,0
797181576,1
798734920,1
799222880,0
799469226,1
799494307,0
715874749,1
716088653,1
716381010,0
716776861,0
716817698,0
717324472,0
718012757,0
718330350,1
718335602,0
718834203,1
719076834,0
720868726,1
721274859,1
721877235,0
721995015,1
722299994,0
722604316,1
723138511,1
723210706,0
723220330,0
723682321,0
723864858,0
723977821,1
724088889,0
724204995,1
724208565,0
724494441,0
725006680,1
725163692,0
725779782,0
725828279,0
725884215,0
727311759,0
727631760,0
727735100,1
728385759,1
728695401,1
729678026,1
729825413,0
729937061,0
730535210,0
730969268,0
731112283,0
732114882,1
733075696,1
733115807,1
733127472,0
734468893,0
734865257,1
736603323,0
736759609,0
737085588,0
737716332,0
738929846,1
739426909,0
740310567,0
741213191,1
741493884,0
741845465,1
742521649,0
743191190,0
744564115,1
744599409,0
745206456,1
746153120,1
747293046,1
748762888,1
748925664,0
749134743,0
749139482,0
351675315,1
351866537,0
351953241,0
352304019,1
352360544,0
353029572,0
353581341,0
353990677,1
354044571,0
354169789,1
354368807,0
354488483,0
354666204,0
355353977,0
355845071,0
356036575,0
356104833,1
356301230,0
356462759,0
356754613,1
399893669,0
431700448,0
431730490,1
432323609,1
432380270,0
432417683,1
432640476,0
432874208,1
433118735,0
433664518,1
433844134,0
433940403,0
434120677,0
434397731,1
435031098,1
436814894,1
437017337,1
437202137,1
437247065,0
437457962,1
437563129,1
438057058,1
438859623,0
440856076,0
440906033,0
441452909,1
441545677,1
441812005,1
442169342,0
444424976,0
444872245,0
445148855,0
445149145,1
445924656,1
445927132,0
446105655,0
446804155,1
447458819,1
447990093,1
448338898,0
448475133,0
266047059,0
266100005,0
266203413,1
266393097,1
266520134,1
267264065,0
267540172,1
267727294,0
268070711,0
268466921,1
268487493,1
268646691,0
268677758,0
268737997,1
269006367,1
269484772,0
270062638,0
270168463,1
270922965,0
271273667,0
271806401,1
271822515,1
271989006,0
272798205,1
273963948,0
274319756,0
274479397,1
274594914,0
274608843,0
275642364,1
275775311,1
275830733,1
276055790,0
276316499,0
277147723,0
277194905,0
277525341,0
277849723,0
277958818,0
278004907,0
278398427,0
278439332,1
279399352,0
279824946,1
279904656,1
280752874,0
281010817,0
281102414,0
282145201,1
282717679,0
282908892,1
283343095,0
284624789,0
284680067,0
284764303,0
284966968,1
285049368,1
285252033,1
285279164,0
285340786,1
285591803,0
285981523,0
285995963,0
286246903,0
286250849,0
286357177,0
287596856,1
287609990,1
288016849,0
288041930,1
288347208,0
288953009,1
288972778,1
289014127,0
289238372,0
289244863,0
289325307,0
289341498,1
289863430,1
290127939,0
290281236,0
290653090,1
290766267,1
290966379,0
291342682,1
291515527,0
291933034,1
292294607,0
292782849,1
292875317,0
294043032,0
294501957,0
295544667,1
295942414,0
295989886,1
296370938,0
296733526,1
296948958,0
297071401,0
297208139,1
297358874,0
297517781,0
297641838,1
297715997,1
298332019,1
298372421,1
298534829,1
298910766,0
299280869,0
299768975,0
299789607,0
299874278,0
300379079,1
300397602,1
300496201,0
300621343,0
301059124,1
301350978,1
301686512,1
301895155,1
302303628,1
302473030,0
302647036,1
302919710,1
303069574,0
303081393,0
303120701,0
303892488,0
304801082,0
641459394,0
641617132,0
641702170,0
641887474,1
642651097,0
642735111,0
642740500,1
643396044,1
643717292,0
643782416,1
644010017,1
644073612,0
644239590,1
644528165,0
644956902,0
645724676,0
645824445,1
645855803,0
646252303,1
646651143,0
647087105,0
647124150,0
647329582,1
647344458,0
648538501,1
648795786,0
648822182,1
648869954,1
649956490,0
650078207,1
650161631,1
650168856,0
650367652,0
650558797,0
650736082,0
650881283,1
651186331,0
651545640,1
651603625,0
651942439,1
652488154,0
652629409,0
652838641,0
653319599,0
653372324,0
653558942,0
653749720,0
653799532,0
654313223,0
654536238,0
655123815,1
655136428,0
655163917,1
655395831,0
655513167,0
655536139,1
655546566,0
655719478,1
656119189,1
656340530,0
657567887,0
657617554,0
657883003,0
658086325,1
659018557,1
659235953,0
304861176,0
305302236,1
305630776,1
306224689,1
306524203,0
306529379,1
306558695,0
306718337,0
307049935,1
307232549,0
307599663,0
307709271,0
307817273,0
307934472,0
308106505,0
308291083,1
308351177,0
308538086,1
308708369,1
309072716,1
309317679,0
309452009,1
310558750,0
310760467,0
311188256,0
311279999,1
311756866,1
312100138,0
312584810,1
312952796,1
313275572,0
313505803,1
313755505,1
313830911,1
314049545,0
314527437,0
315118805,0
316452498,1
317083457,1
317253893,1
317378744,1
317431545,1
317451963,0
317503449,1
317900684,1
318294485,0
318648252,0
320419436,1
320540640,0
320581921,1
321952728,1
321957100,0
321988458,0
322449655,1
322707452,0
322841996,1
323910966,0
324399720,0
324579926,0
324829551,0
325004137,0
449153717,0
449401156,0
450822723,1
451253433,1
451443263,0
452222266,0
452484444,0
452543437,0
453506591,1
455503402,0
455972174,0
456573166,1
456981562,1
457063168,0
457492631,1
458339832,1
459210646,1
459582799,0
459664986,0
459784440,0
459852407,1
460291939,0
460723161,0
461303146,0
461367903,0
461621618,0
461775419,1
462549033,1
462899811,0
463368515,0
463439762,0
464507485,0
464558535,0
464579833,0
464635914,0
464814078,1
465525626,0
466076584,1
466494681,0
466637252,0
466777850,0
466849541,1
466958423,1
467183983,0
467244657,1
467370388,0
467636640,0
468085727,1
469348096,0
469494536,0
469926407,0
470322916,1
470658595,0
471104686,1
471126419,0
471146991,0
471349870,1
472108899,0
472639148,1
473955915,0
474185053,0
474202047,0
474338273,1
474643406,1
475207567,0
475328549,0
475442392,1
475443050,1
475855229,0
475905186,0
476074965,0
476336767,1
476466213,1
476560286,0
476959929,1
477041244,0
477321142,0
477410331,1
477469836,0
477652518,1
477800708,0
477842784,0
478003006,1
478986570,0
479318680,0
479477519,0
479569552,0
479977504,0
480340323,0
480540938,0
480694602,0
481062221,0
481138873,0
481614502,1
481640463,0
481892138,0
481913060,0
481914008,1
481945374,1
481993069,1
482052283,0
482188586,0
482569484,0
482642259,1
482708622,1
484469814,0
484798568,0
485245247,1
485439893,0
485642405,0
485649552,0
485713515,1
485759527,0
486032713,1
486124456,1
486336386,1
486898941,0
486986012,0
487868073,1
488761713,1
489035993,1
489259588,1
489494200,0
489534303,0
489594329,0
491158902,0
491349458,1
491708989,1
491990638,0
492344627,1
492452117,0
325789272,0
325921492,1
328105658,1
328177639,0
328287246,0
328882184,1
328973781,0
328995071,1
329213782,0
329259512,0
330082196,1
330888697,0
331002173,0
331336179,1
331345949,0
331715907,1
331859067,0
332509428,1
333468858,0
333579345,0
333650370,0
333767424,0
333779525,1
333947621,0
334521705,0
334694250,0
334805105,0
335122919,0
335402374,1
335650103,1
335890838,0
336037644,1
336499268,0
337399553,0
337434702,0
337445206,0
337638025,1
337929956,1
338664697,0
338682998,0
339294998,1
339333649,0
339348747,0
339500438,1
339531139,0
339947844,1
340199586,0
340631535,0
341193876,0
341409744,1
341601538,1
341742580,1
341839864,1
341889745,1
341960779,1
342057038,0
342398124,0
342531651,1
342682096,0
342706169,0
343319408,0
343650502,0
344056771,0
344207591,0
344271836,0
344360512,1
799555494,0
800649186,0
800656035,0
800738888,0
800757624,0
800792415,1
800886779,0
800999452,0
801374517,1
801460495,1
801785902,1
802546160,0
802549516,0
803073933,1
803706215,0
804371896,1
804575500,1
805151044,0
805389516,0
805455511,0
805703317,0
805946383,0
806143071,0
806596898,0
806811160,0
806844337,1
806939503,0
807140059,0
807333390,1
807935475,1
808436988,0
808929757,0
809203891,0
809326555,1
809433464,0
809492465,0
809804448,1
810978934,0
811469738,0
811497740,0
811757510,0
812186316,1
812493490,1
812628691,0
812805105,0
812810647,0
812822825,1
813103671,0
813414116,0
814041146,0
814075570,1
814510285,0
815044984,0
815050526,1
815155906,0
816492955,0
816832427,0
816886688,1
817214059,0
817313743,0
817366254,1
817674812,0
817770269,0
819712828,1
819742367,1
819989225,0
820001181,1
820553966,0
579763973,1
579912377,0
580064939,0
580199637,0
580346879,0
580548305,0
580833524,0
581198811,0
581716379,1
582306500,1
582391317,1
582598431,0
582737868,0
582848568,0
583142608,0
583301738,1
583358766,0
584133764,1
584174379,1
584620913,1
585205501,0
585481163,1
585682658,1
585683751,1
585755442,0
585789422,0
586231652,0
586292327,0
586482157,0
586748340,0
586789399,0
586981057,1
587101381,0
587162569,1
587349990,0
587716960,1
588810720,0
588907783,0
588967219,1
590052304,0
590222731,0
590223756,0
590339563,0
590702160,0
591729917,0
591777031,0
591801019,0
591931344,0
591935648,0
592016229,0
592133352,0
592154573,0
592241208,1
592271909,0
592336888,0
592612917,0
592653105,0
592804062,1
592806906,0
593545072,0
593806294,1
593873100,1
593988327,1
594151897,1
594158900,0
594400583,0
821810870,1
822727491,0
822745723,0
822827329,1
823198816,1
824139280,1
824429093,0
824458341,1
825598045,0
825609198,0
825815074,1
826262556,0
826304196,0
826562429,0
828134227,0
828219915,0
828740104,0
828965083,0
829428244,1
830047905,0
830469639,1
830526087,0
831565808,1
831844101,1
832919194,0
833067307,0
833106538,0
833496480,1
833721972,0
833988522,0
834320701,0
834986604,0
835147911,0
835908400,0
836135710,0
836336992,1
836445361,0
836741084,0
837766432,1
837778106,1
839049442,1
839629068,1
839702791,0
840009163,1
840016669,1
840177259,1
840680745,1
841095631,0
841205383,1
841467553,1
841647682,1
841877110,0
842348802,0
842380673,0
843413835,1
844012052,0
844207860,0
844568416,0
845122875,0
845180348,0
845541117,0
845795268,0
846129565,0
846136926,0
846567927,0
846803119,1
847855889,0
848066214,0
849234433,0
849239463,1
849243254,0
849514331,1
849574126,0
849900114,0
850135375,0
325211840,1
326343005,1
326607447,0
326732443,0
326887627,0
327243443,1
327286757,1
327363333,1
328506607,1
329056045,0
329462536,1
329680513,0
329820829,0
331021866,0
331625847,1
331884370,1
331995079,0
332750453,1
333760200,1
333808407,0
333887894,1
335070485,0
335092655,1
335387643,0
335584834,1
335676875,1
336000232,0
336708569,1
337148681,1
337387153,1
337430330,0
337512371,0
337530236,0
337740126,1
337960366,0
338727917,0
338963110,0
341443510,0
341824185,1
341917243,0
342452309,0
342588902,0
343520032,0
343601270,1
344286054,0
344674689,0
344932486,0
344947218,1
345172923,1
345419055,1
345698364,0
345743283,1
346073865,1
346359297,1
346769366,1
346917633,0
347277668,1
348052743,0
348552873,1
349338152,0
349456146,1
349856958,0
349904508,0
350028846,1
350198548,0
350842999,0
350922418,0
903399918,0
903747920,0
904208895,0
904713482,1
905333723,0
905363911,1
906239840,1
906598714,1
906877588,0
908017292,1
908168104,1
908448070,0
908700693,0
909090856,0
909497057,1
909543069,1
910342132,0
910399092,0
912097201,0
912188799,1
912913839,1
913003609,0
914309146,0
914502768,0
914819421,0
914939968,0
917187071,0
917822333,1
918367544,0
918546793,0
919683876,1
919762125,1
920074252,1
920166507,0
920563443,1
920698285,0
920888192,1
921459286,0
921578740,0
921692720,0
921817212,0
922062823,0
922396616,0
922548085,1
922730622,1
922838991,0
923744741,1
924009763,0
924651883,1
924895821,0
924950962,0
925512201,0
926766987,1
927001446,0
927010857,1
927078893,1
927471097,1
928286274,0
929040051,1
929340436,0
929355825,0
930510115,1
930720876,1
932632880,0
932681445,1
932779900,1
932999405,1
933469278,0
934289562,1
492558881,0
492659231,0
493234117,0
493400898,0
493456620,0
494119380,1
494576119,0
494991074,0
495027607,0
495147214,0
495496020,0
495648582,0
495773433,0
496559883,1
496623111,1
497250576,0
497278433,0
497832969,1
499912557,0
500696163,1
501009673,1
501534671,1
501546780,0
501642826,0
502225074,1
502499498,0
502615383,1
502973232,1
503625787,1
503829033,0
503999460,1
504169384,0
504922861,0
505241411,1
505323674,0
505783334,0
506975105,0
506977803,0
507872981,0
508015629,0
508070471,0
508140702,1
508286629,1
508477910,0
508482001,0
508847877,0
508895349,0
509196682,0
509786957,0
510009452,1
510325815,0
510338573,0
510368402,1
510688992,0
510881444,0
511959594,0
512153215,0
512153805,0
512634976,0
513261348,1
513534236,1
513607746,0
513865987,0
514020155,0
514025407,0
514455528,0
514482069,1
514485938,0
514628141,1
514789679,1
514826144,0
515092908,0
515212507,0
515513259,0
515903055,1
515982543,0
516073414,0
516113380,0
516593527,0
516809249,1
517575204,1
517620199,0
517655562,1
517716895,0
517725426,0
517826357,0
518039603,1
519040451,0
519069990,1
519079102,1
519817780,0
521264873,1
524431150,1
524867394,1
525102296,0
525833827,0
527089484,0
528408078,0
528754843,0
530571680,1
533740801,1
533929461,0
535690431,1
535971926,1
540277318,0
541310848,0
541321420,1
542170876,0
543241366,1
544577758,1
545885926,1
546765279,1
548106991,0
548730665,0
548947326,0
549264347,0
549709199,0
549894067,0
550009874,0
550193214,1
550574846,1
551313080,1
551731980,0
551740656,0
551749042,0
552196524,0
552296140,1
552560351,1
552779720,0
552819899,0
553759936,0
659454801,0
659666074,0
659829721,0
660417220,0
660589330,0
661012525,1
661124472,0
661143208,1
661254421,1
661452492,1
661574721,0
661753321,0
662084338,0
662691966,0
662696338,0
662767150,0
663024512,0
663282378,0
663908528,1
664322543,0
664727062,0
664994637,1
665377431,0
665537431,0
665791505,0
666200559,1
666257442,0
666262395,1
666956009,0
666998742,1
667521263,0
667530750,0
667571442,1
667773082,0
667933527,1
668354749,0
668501547,1
669280123,0
669313813,0
669439176,0
669568109,0
669593856,0
669639288,1
669786888,1
670582817,0
671009514,1
671282623,0
671601898,0
671694588,1
673251365,0
673321006,0
673969693,0
674996075,0
675003581,1
675265683,0
675412848,0
675822047,1
676096104,0
676212133,1
676481886,1
676628394,1
676783663,0
677034672,0
677199121,1
677360224,1
677572222,0
677715229,0
678249056,1
678318407,0
678522678,0
678984746,1
679124541,1
679143798,0
679182816,0
679276890,0
679649257,0
679649325,0
680098993,1
680619550,0
680625528,0
680867868,1
681462439,1
681482353,1
681823721,0
682203158,0
682590546,0
682602801,1
682625994,0
682846670,0
683493316,0
684835975,0
684930783,1
685015668,0
685270912,0
685592083,0
685954971,0
686171265,0
686613495,0
686744691,0
686798585,1
687058646,1
687128219,0
687740219,1
688048922,0
688120904,1
688320358,0
689402888,0
690327895,1
690622738,0
690682175,0
690683123,0
690686257,0
690826932,1
690909562,0
691051330,1
691196967,0
691201194,0
691270110,1
691625192,0
692778825,0
693566658,0
693594950,1
694552997,1
694629786,1
695467577,1
695710712,1
696220833,0
696224847,0
696488118,0
696665984,0
696971988,0
697774253,0
697818156,0
698046713,0
698495946,1
698513589,1
1059771734,1
1059798933,0
1060355732,1
1060519960,1
1060801387,0
1061185717,1
1061271695,0
1061345496,0
1062227983,0
1063467458,1
1064157203,1
1064411790,0
1065553902,1
1065897243,0
1066801976,1
1066836980,1
1068192988,1
1068419863,0
1068575636,1
1068732426,0
1068997807,0
1069565767,0
1069600259,1
1069664435,1
1069749243,0
1069845076,1
1071274952,0
1071506063,0
1071878430,1
1072020121,0
1072479635,0
1072717886,1
1072891678,0
1073196580,0
1073327853,0
1073411790,0
1073874072,1
1075482121,0
1075731310,0
1076579451,1
1076928624,0
1077159734,0
1077290128,0
1077666721,0
1078977511,0
1080164687,1
1080376908,0
1080567754,0
1081149789,0
1081648244,0
1082231004,0
1082970272,0
1083645210,0
1083734399,0
1084068260,0
1084313290,1
1084423342,1
1084581660,0
1086631717,0
1086989933,0
1087241241,0
1087953882,0
1088262516,0
1088348204,1
1088394361,0
1088533943,0
1088646403,1
1089836645,0
1090565546,0
1090648902,1
1091148451,0
1091429075,1
1092600505,0
1092716244,0
1093027859,0
1093805333,0
1094083114,0
1094429878,0
1094497265,1
1094719110,0
1095805868,0
1096248244,1
1096371421,0
1097216718,0
1098624860,0
1098776406,1
1099073077,1
1100270826,0
1102466007,1
1102533684,1
1103001508,0
1103194113,1
1104720984,0
1106457957,0
1107599199,1
1107616773,0
1108010865,0
1108348962,0
1108491900,1
1108598151,0
1108650073,1
1108923190,0
1109659315,1
1109746165,1
1110299830,1
